material,Ni,Cr,Co,Mo,W,Al,Ti,Nb,Ta,Fe,C,B,Zr,Hf,temperature_C,stress_MPa,test_env,process_type,solution_temp_C,solution_time_h,aging_temp_C,aging_time_h,gamma_prime_frac,gamma_prime_size_nm,grain_size_um,carbide_frac,creep_time_h
IN738,37.736537857369235,8.094301457551815,6.372659533535827,4.210711602200363,3.0466575965323566,5.208472809993745,2.0930897220282243,7.773301048424343,4.774686822460781,5.053350030736789,3.2419834537497048,9.141590304871771,1.2261834152981608,2.0264743452468865,800,227.6,air,forged,1100,1.0,740,1,0.32,217.6,58.88,0.0258,114.46
IN738,39.45279673908203,3.1959037385950295,10.35947347971103,2.002339014468189,2.170499590573105,10.339192201929162,2.9395866472026895,3.4180455223658894,1.9051191500006897,1.5250408507907758,5.023823721530609,0.6010534922929447,9.954849277855686,7.112276573602153,850,454.2,air,cast,980,2.0,700,24,0.211,143.5,4.98,0.0128,8.807
IN100,47.41545793635997,0.8309140063732486,1.2997845726936563,2.1421475319083028,4.8937185011149404,4.14694196372392,3.0947501949084435,5.958189964599043,5.7780387203077845,3.9182521415675167,6.298819073123633,1.6572150132028334,8.67883116053426,3.8869392195824597,800,114.2,air,cast,1065,4.0,760,16,0.324,183.0,135.72,0.0518,143.249
Rene80,30.42594615385541,3.4333269066914487,1.0707458350330001,3.3964376296695233,2.014977497264177,5.19457020741632,2.8059711507455507,7.857329696401958,4.924161562601973,5.01239142221089,1.0636203375319893,18.03351027924972,8.007343768285189,6.759667553042858,800,275.8,air,forged,1040,2.0,740,1,0.159,241.7,4.0,0.0117,34.241
IN718,53.454530848804524,3.743480048512153,0.7634631371382127,3.8986964904269756,5.064970916436098,2.3946463216029783,3.3417398805771756,10.092800198104396,0.556378001310191,7.595850708185694,0.9065010384842868,0.18106229279853586,0.9938079084834911,7.012072209135299,750,405.7,air,powder,1100,2.0,760,1,0.063,150.9,5.41,0.0515,14.703
IN738,25.902017068419013,11.449203425672474,4.13448099079222,0.12507316477111027,7.010800092514458,0.6491970401563466,8.658317489189116,1.0230029273410142,2.3556622816221813,7.962016462615512,17.142991102850104,2.5808465595316967,9.829679021082589,1.176712373442174,750,105.6,inert,cast,1000,1.0,760,1,0.352,212.4,25.63,0.0273,277.884
IN738,45.675403879016876,1.4310723542242114,0.5612915415114202,1.917980467187369,0.9045626534300157,4.10271697798434,20.671849870524763,0.04799335016116121,3.0925945873126337,3.3865612162635466,9.755449086493275,2.8014220850162155,3.1167366065882396,2.5343653242859365,850,376.2,air,powder,1120,2.0,650,16,0.407,236.4,94.43,0.0501,31.106
Alloy X,59.00039300355247,0.25310405218347587,2.306119605406088,0.2371474783980944,3.509933487178323,1.6116365741346033,3.3480193433188714,0.6330384626059341,11.841179128514877,9.87328219828321,0.9249614885308785,1.8469129256140158,4.172771577375367,0.4415006749037922,700,424.3,air,cast,1120,4.0,780,24,0.49,149.1,81.69,0.0159,21.993
Rene88DT,26.90704577197473,8.30018834573942,3.7602488406267107,3.186037580719662,11.577261210241062,11.685136441022964,15.110661206509251,0.580946191477862,0.7589760733757458,4.897235045275581,3.381014543141042,0.08082725035561773,0.2774480733631332,9.496973426177199,900,357.5,air,cast,1065,1.0,780,16,0.436,52.4,99.26,0.008,17.18
Rene88DT,36.24853442406977,2.130600291238758,10.685353194160411,4.340914751887941,7.901983180809485,2.687746498399774,0.5801343142919426,2.7410411239568178,2.9459839207476866,3.858942184394154,0.5378308771964794,22.924996846672364,1.3490972937078733,1.0668410984665138,800,85.4,vacuum,forged,980,4.0,720,16,0.513,51.6,134.14,0.0333,529.496
CM247LC,55.80041650568784,4.175564391855077,2.054034379295472,2.6580892662046782,3.6345237519704985,0.07160228053390141,2.3886756623345677,6.090829888076754,0.049559977112414264,1.467725632205585,7.364814662160163,1.230820519838408,1.734246818071311,11.279096264653322,850,155.7,inert,single_crystal,1120,2.0,650,4,0.543,42.1,68.79,0.0306,315.942
MarM247,49.32296586582171,0.20242117734866255,5.885293984151264,6.084734094952126,1.9161923320990246,2.1656626198632423,5.41948481052833,4.024169072761232,0.9241531286326712,0.051106973978089956,1.959817973930326,5.874425652947056,6.784524513749812,9.38504779923646,750,223.7,vacuum,cast,980,4.0,780,16,0.422,126.9,7.54,0.0214,63.616
Rene88DT,46.09322492542925,6.654422047869531,6.009058804701945,3.447745937389663,0.4078289587979669,11.625429165042135,2.7139003247842375,2.015131540753881,4.432228518176912,5.000278998749924,1.0559395687086277,8.094405342779266,1.5281718466508436,0.9222340201658245,750,178.1,air,cast,1040,2.0,760,2,0.484,127.8,114.76,0.0398,164.038
IN718,42.19367567210489,4.234396458799817,10.867097712614267,5.350124993725757,9.102992630756358,0.489265632618884,0.23841103373653236,2.634055281188639,1.1072162496092028,5.684718389638568,3.5992574059338556,11.401624041464856,0.9495915742118363,2.147572923596525,850,484.3,air,powder,1065,4.0,700,4,0.387,160.1,121.98,0.0057,9.311
IN939,47.610435446516775,5.099662795817789,5.153560926593623,3.9230878340875277,0.1486641543296145,6.428685723753815,3.5553842105479543,0.01149955794367726,3.204905243857734,2.843680401855631,4.353145881878789,1.2310952405152185,6.170006590488416,10.266185991813428,850,353.7,air,forged,1065,4.0,700,1,0.135,128.5,8.43,0.0373,21.184
MarM247,48.632480780256756,8.172163174324181,3.018633630511889,3.6739741171183518,8.345091347578183,2.8008229128407356,6.069024646777103,2.8617081073292905,2.714191010127582,7.166357114937407,0.9644361024968242,2.0745446728304793,1.2738325306069043,2.2327398522643227,750,204.7,air,powder,1100,4.0,650,24,0.141,243.7,37.18,0.0127,156.316
MarM247,39.314535159152314,5.4896425752195315,1.611176243830763,15.951355452907062,3.20228696547624,1.8119116358936407,6.415223650280816,4.651681337466648,4.916570165515197,0.7759372721543493,2.245123372872068,7.034231830427479,2.492246994697703,4.088077344106188,950,470.5,vacuum,cast,1100,6.0,700,8,0.105,83.5,115.82,0.0077,15.69
Alloy X,39.77909584641571,12.649638750519035,2.2928406082329826,5.866568312014985,0.9005141253663856,8.023967336368248,9.015338574917656,0.29978299847497714,7.712445335861613,3.6674492684957425,0.9072509403092442,3.7287580777663067,1.4787226659144501,3.677627159342685,700,391.0,air,forged,980,1.0,760,24,0.521,220.3,57.05,0.0546,54.324
IN939,56.022627630417496,3.524774413349446,0.08660110999213556,10.090963130562294,4.3742014204419615,0.13130389317608215,6.4468708160146795,0.8433489010871908,3.266759238509505,2.371998074967078,2.0546280690573537,8.319946545306992,2.1703633945711123,0.29561336254667653,700,199.5,air,forged,1120,8.0,740,4,0.386,38.6,71.43,0.0276,127.031
IN939,49.062658079327576,16.218245704228558,7.386489765246178,4.040468462079174,0.6241392882121888,10.017545773392646,0.5025904764773452,0.4551300650349514,4.936721308486882,1.1175706260240132,0.049698468164314925,3.523008493842191,0.9452098936301452,1.1205235958538489,800,239.1,air,forged,1120,6.0,760,4,0.445,156.5,123.65,0.0458,109.847
Alloy X,58.924110198300326,3.2919445116742807,0.15473099301180873,0.334794634808303,1.3880238996954664,3.658722203398681,6.270074325495309,4.329085178456478,2.3199818254983757,0.586907264582353,7.073087514085119,2.107598710303809,6.207911874482839,3.3530268662068146,850,163.8,vacuum,powder,1000,4.0,780,1,0.216,167.4,15.1,0.0053,117.728
IN718,47.648774697760004,9.69691047958908,10.350935757215213,3.1229892032234847,2.9211038727389416,1.2591005355787042,11.195213100373678,2.4966875587038544,0.5565384977972269,2.3113157789346213,0.5540249276825728,2.846858404559233,3.3592115102591893,1.6803356755841974,950,487.9,air,powder,980,6.0,740,16,0.28,196.5,101.92,0.0034,12.762
Rene80,49.145959363075555,6.070866657825431,2.8190942197160096,0.952688914363747,0.5638615775618129,1.7958925075102803,0.6279740104215888,26.985392612958552,0.21404830781521447,2.4692073820099556,2.553179997158182,1.5174275013401637,3.5948522123771127,0.6895547358664031,800,297.3,air,forged,1120,2.0,700,16,0.07,133.2,33.03,0.0297,40.769
Rene88DT,43.82580189290487,1.582407778097748,3.5039110050818216,4.923808678654229,8.608675077901044,7.07374902012134,3.669944557996019,1.9251255497948747,2.7392066755552387,5.733062365769002,8.222650088438849,0.42902918908394577,1.902547361046538,5.860080759554449,650,456.3,air,single_crystal,1100,0.5,720,4,0.495,61.3,10.34,0.0189,60.467
IN738,23.96660055706949,4.472983034106187,41.3825591449112,3.2901117334679397,1.1325905347508813,0.8609912550467528,0.2096079184796389,3.963735495639088,3.809805353297164,1.112677479996053,5.757079184147522,6.54574420438596,1.4526203616751514,2.0428937430269802,800,225.5,air,forged,1100,4.0,720,16,0.477,101.7,99.71,0.0003,78.527
IN939,32.586418671635805,2.039628769534341,6.2232103250177815,2.622494981445346,6.859432211407017,6.375372718390156,4.7937417328566,8.394242752924258,12.18341286435092,3.773878944873611,1.1794697585740512,2.212411473561271,6.178049571208326,4.578235224220544,750,441.6,air,forged,1100,8.0,760,4,0.442,79.0,19.09,0.011,40.585
MarM247,40.08677958329316,8.354015701338367,5.0309051678902135,0.5290756395974858,1.2486895762702024,1.5061234769747411,1.814055112327231,5.069088356284089,4.2647696024709045,1.3814304998318647,0.42546663244087984,1.1439256691706263,25.30044120605463,3.8452337760556072,800,102.6,air,forged,980,1.0,760,24,0.079,113.5,112.3,0.0131,189.404
CM247LC,49.81659521257769,7.555486490939314,2.865875162659283,4.906158239007756,0.8565129163906717,4.664181843338955,1.2719535385932368,7.136772927508966,0.3497574998132052,5.933772591238776,0.42116926775276153,8.52104708611758,1.4508242553434227,4.24989296871838,800,492.5,air,forged,1065,4.0,700,8,0.137,139.5,31.2,0.0173,14.959
Alloy X,23.228476721157914,16.442769707935422,0.23512039635700777,14.011044401752565,5.239901187488818,9.186540579806088,2.701830553375013,3.561276028625087,11.332831398290615,2.989573989497313,4.267684983355998,0.11381609505692321,0.9633748907629974,5.725759066538239,700,463.1,inert,cast,1000,6.0,720,24,0.217,161.9,8.23,0.0527,22.999
IN738,43.23746568566858,4.189011237184611,0.7416087846500118,2.8264413860649262,2.1031147749956007,3.2818675228236045,9.793981052994976,7.170124877748522,0.4206089238737093,10.596266547695638,3.059934093563103,6.530292873351986,0.7233384629435269,5.325943776441218,800,232.5,inert,forged,1000,8.0,720,8,0.182,213.6,15.8,0.0252,27.053
MarM247,46.72623302743491,0.8932855857474451,0.5248345711916763,1.4892129658103976,0.572542921387641,6.396727565163609,0.16011280279528728,5.224766361266183,0.8239087223552911,15.77424220853041,14.69363067966037,1.388381983398535,5.177793821906038,0.15432678335220662,800,405.4,air,forged,1100,2.0,760,1,0.469,228.9,126.35,0.0408,29.275
Rene80,47.25041494015294,6.181783909495524,0.36900594549822946,3.5018160947417303,0.6678000709617605,4.168459446650495,9.256985085690488,5.30036716413222,4.042541228858588,1.059587488008984,2.3463734629211705,0.8812340957644169,13.76015175310249,1.2134793140209625,850,395.9,vacuum,powder,1040,1.0,780,2,0.147,123.7,56.27,0.0011,27.539
IN738,40.465046723234494,7.840981665787631,4.693404031586847,3.9280246321089485,6.906395898974922,5.194394715777602,2.7797240711582734,6.293604655686982,8.509414192293455,0.20794920393352226,4.819983697645794,0.456649607291563,1.5855506069089036,6.31887629761107,800,458.5,air,powder,980,2.0,720,2,0.316,35.8,46.04,0.0488,17.883
IN718,48.10155290489306,7.775328857772386,0.2629726948960102,1.9699622784667032,3.1722053726025705,0.5769246293458287,5.258731710987359,4.94497472021271,8.473988796872819,0.03090741780155069,0.885706789442495,6.36680310225533,4.027150247680043,8.152790476771122,750,209.0,inert,forged,1120,4.0,760,24,0.336,202.3,74.19,0.0144,92.498
IN100,43.31123745348901,0.15594396003394126,3.0932841714182517,4.0369231036416515,0.911456389037196,1.3706361486554033,4.389956611833737,2.7117079192076754,8.379780602498029,1.7992722642256531,1.3314127430295073,17.990577898385283,10.391508847430728,0.12630188711392795,750,275.5,vacuum,cast,1120,8.0,650,16,0.263,127.1,95.31,0.0185,34.679
Rene88DT,27.39216750136278,0.40604635614348944,0.0967966822057785,1.1106652918692836,1.089927577134448,5.94263610454167,4.307326473432829,13.878428358146852,4.317492577725899,1.881489993023885,4.169188300116855,26.125799397179634,4.301025726711723,4.981009660404849,750,443.3,air,forged,1065,4.0,720,2,0.17,143.4,6.53,0.0027,26.926
IN939,63.373116650565166,1.218177892724373,3.6040798132760345,5.866838887103325,1.461666209728971,4.716800483591176,1.5312101444409665,2.0854804250106835,2.994851658624468,3.872776245604122,3.0676007835572525,3.494028716094457,1.8233383239800531,0.8900337656989517,750,407.0,air,powder,1100,8.0,740,8,0.53,155.0,134.83,0.0246,26.645
Rene80,51.48915631869213,1.005749193008907,4.02124856507402,7.111306127726989,0.8549484416978217,0.5298346416044714,6.378840602252267,1.678655626957373,13.953075467025403,5.776745620575102,1.8242470657944556,1.576181895103616,3.4198401709602715,0.38017026352717626,850,245.3,air,forged,1040,6.0,700,1,0.257,171.9,143.81,0.0512,64.086
IN718,43.458514841733816,4.908399569974794,2.416585318987649,3.1356328259220487,1.0565361482608144,3.5188116896273303,16.972170023700343,0.33449018572196626,1.4643944384909973,1.2207191770734804,1.252996051462301,2.0870199255400133,7.473486049551433,10.700243753953016,950,435.2,vacuum,forged,1100,4.0,760,8,0.414,224.2,63.18,0.0227,19.47
IN738,58.36256842328166,2.9854677846248996,3.8628936639463802,2.813199650164151,2.1707498618464247,0.8127989687145185,2.5542007344398026,1.9555273477895423,6.053192381510965,5.499352861845254,0.5485778595832285,0.353410161362345,9.104175299379174,2.923885001511629,850,99.7,air,single_crystal,1040,0.5,720,4,0.142,238.8,62.48,0.0545,219.828
IN738,51.91073073509891,0.2673847221551541,0.7159781384765176,1.358375710466746,5.229408210423379,7.276248195484481,12.816899970480208,8.3278482185304,0.015514526992367099,0.12726130822608955,0.4157720371711492,1.1169193895663807,4.611744848588087,5.8099139883401385,800,408.5,air,forged,1000,2.0,720,16,0.461,235.9,131.91,0.052,62.203
Alloy X,49.47618224106686,2.9841483574466983,7.696626769608553,1.9235373953458388,0.3374199761351165,1.8896574919878957,1.4548023830917827,2.660758042281267,1.782480838752259,0.054015706484266825,15.791614611883345,2.42094857766244,1.981051984165446,9.546755624088247,800,166.8,air,forged,1040,1.0,780,16,0.158,205.2,64.97,0.0037,153.061
IN718,40.50358219432493,1.4289142473336416,7.591061385726429,1.4978700967503205,0.15957132199534196,3.4408356609186703,1.0354629206798949,6.705056866125964,4.846068746548893,12.159305544649508,7.2233395942250676,0.9427366659849915,7.613039212658858,4.8531555420774914,750,200.2,inert,cast,1000,2.0,760,2,0.388,224.0,128.57,0.0183,102.644
Alloy X,48.64550572761799,10.273209878922568,4.907730106694754,3.609956799921964,5.825292353651154,2.0355944218275095,1.1601696780063742,5.516183433716869,1.5327621354839087,0.47925917536944823,0.0031897439374991886,5.3934120343278025,2.5873538496119504,8.030380660910204,900,287.2,inert,forged,1000,1.0,740,4,0.303,26.7,5.22,0.0546,32.558
Alloy X,25.80471171789768,3.057246552168679,1.2801388067677368,9.646858832754916,7.999318772262595,5.478096612197961,7.354753975664867,1.7337290523125408,2.2353627024860656,3.9402538066713566,3.4635609520409845,6.435875292295698,3.6634285270978966,17.906664397381018,950,268.9,air,single_crystal,980,1.0,720,2,0.123,214.5,73.96,0.0018,28.521
Alloy X,20.199914643401357,8.881124685747926,5.935410662693982,5.833911512372422,1.9565107783023414,7.64142426482341,11.444630122904517,1.2236943050588796,4.873670228305627,2.470204386325612,22.632557299513863,3.2338019449946285,1.2861359450967371,2.387009220458694,800,298.6,air,forged,1040,2.0,650,2,0.062,32.0,142.91,0.0459,29.935
Rene80,33.56787821375725,11.363451601793741,8.063526987711366,0.2974556878557443,21.306235192358635,5.092871791552408,0.7516696273410522,0.05303605999125174,0.7975314843268829,7.731161419412073,0.09286708461515161,1.1268762972732203,6.0106972946416715,3.7447412573695398,750,308.8,vacuum,forged,1065,2.0,700,2,0.515,190.4,38.67,0.0544,44.972
Alloy X,40.45306517075446,5.351203664908018,0.2026744547309584,8.705359736258336,1.0051162196285122,3.146191383740251,4.034378057254935,0.7208174227222848,14.595189190391958,2.614043860108308,0.23173006154018294,10.806859060893135,3.4446281336544273,4.688743583414228,850,219.2,vacuum,forged,1065,2.0,760,4,0.113,54.8,40.66,0.0462,72.326
IN738,61.8852268454245,1.3683570077691158,2.7771371391633046,0.3489804238640905,5.3591002067836335,2.1908300680898702,1.3941065722614694,0.0148205408139885,5.571482321094192,7.858382566632789,2.200786712278737,3.6371363964435113,1.1313430076248234,4.26231019175597,700,153.6,air,forged,1040,4.0,720,2,0.402,99.6,94.89,0.0446,308.573
IN718,43.34853613234915,2.9178310025630414,4.495812333263217,10.890937184409765,2.0890769612548867,6.3037814127202605,3.9612364802544535,11.387260694022702,2.2105982293606568,1.67203964328894,9.491153364969659,0.2196924777414361,0.6379076325445564,0.3741364512572631,850,402.8,air,forged,980,4.0,780,16,0.376,58.3,139.0,0.0506,14.079
IN718,42.781468888059955,2.3860816078257714,0.9607080288130123,4.549566578718467,5.284575890638071,3.105927753648125,0.19217629808098632,4.95961032045467,8.573859667153156,5.919654547547034,8.231461993000275,1.0396976231224713,10.208390224522427,1.8068205784155493,850,248.0,air,cast,1065,4.0,780,2,0.221,119.2,30.61,0.0399,21.495
IN100,45.51934766184809,6.22657280944803,9.552195637191009,3.5795271516907747,0.8840498993439169,0.9739838103429481,2.1106801649324614,7.661031954948898,0.544220836308318,5.872396753770878,1.1564015468692954,5.552568683434532,8.49391386128449,1.873109228586374,700,292.5,air,forged,1100,4.0,700,4,0.143,111.8,138.33,0.0254,37.019
IN718,53.55580874268829,4.479102116497753,3.786412340457933,0.644325513152451,7.23445220840879,0.8460730455922595,10.455342036928164,1.1201067944957999,5.14072032843471,1.300860675238474,1.4850059514948353,1.4409515764225076,5.350755311576362,3.1600833586116597,950,350.8,air,forged,1065,4.0,760,4,0.139,26.3,99.79,0.0038,14.991
Rene80,41.80973971591785,1.8891796259753932,6.057662587003539,7.192043252492272,0.8449645034656866,2.6327107852942526,3.3917045168102504,2.261127493818443,1.9998299450042243,5.965427719649098,1.2508816849535298,6.3567541356566615,14.063775787743976,4.284198246214833,950,462.0,air,cast,980,8.0,760,8,0.343,210.2,148.96,0.0473,9.614
IN718,37.33195029066524,1.6173763554417149,4.593941228650541,18.616419004746827,4.355569519564125,6.207392130802004,2.836133239825324,0.29963002042709297,7.687517776743801,0.17143929895332952,5.804320614936618,0.11158699412324574,9.541223965368092,0.8254995597520586,900,377.2,air,forged,1000,2.0,760,2,0.323,215.7,110.73,0.0543,16.908
IN738,47.88623522854121,4.265706667946947,2.869714182926403,1.954925891338586,2.9593824076256476,1.750575192349572,2.704659551523645,2.085906352242207,3.9184703834238603,1.2747921383700704,21.014896817236743,3.260244835066297,1.012820866707189,3.041669484701629,800,99.1,air,single_crystal,1000,2.0,740,4,0.488,200.1,100.5,0.0307,699.942
IN718,44.24957000004932,6.629478025799351,1.7939739172447389,1.3558472267418893,6.863779190174093,3.966137645479285,8.907478616504731,3.8740567382238917,5.262744937878491,7.05719206438227,0.21941964781482196,5.832213694424324,3.7073129408562306,0.2807953544265667,750,432.2,air,forged,1000,1.0,650,24,0.37,214.2,122.42,0.032,60.087
IN939,55.03739120711418,0.2792766078133352,4.321396589367304,2.5662271123674785,9.962550062942467,0.6564555449889649,3.0229166720263168,0.7714839669456672,3.089759109592079,4.161950120067819,4.157911455007825,5.47733325271889,6.234363634003235,0.26098466504443296,800,495.5,air,single_crystal,980,4.0,780,2,0.46,191.5,27.1,0.0242,22.068
Rene88DT,50.7181560941505,0.7507863796322547,2.855241117817463,1.8571138859164542,1.7544208941324368,5.889138142277947,1.858088319839126,0.09514802881971966,0.21228420934973455,6.88354250584127,11.477112592209963,4.138224181000705,1.6081250281933812,9.902618620819045,800,278.4,vacuum,cast,1000,2.0,760,1,0.066,235.3,141.95,0.0514,19.146
IN100,37.15204861121651,10.36910212347046,8.093319459042922,2.6571570692596027,3.63152663079285,1.148143263858157,1.9251059333829437,8.393464641599701,12.510179342854904,7.18587973479823,3.4887005508587614,0.504407307422741,0.326863918212751,2.6141014132294633,750,487.2,inert,powder,1000,2.0,740,16,0.385,150.5,25.67,0.0009,15.271
CM247LC,54.24004849245374,13.254071408303231,1.3099956242870943,5.4561295668272685,2.2167526077070128,0.4046640991365977,4.624727978433443,3.5822544357911523,2.170242980504506,2.0923691377469846,0.26504703024073306,3.0883108961081716,7.011988336358957,0.28339740610113745,800,309.9,air,cast,980,1.0,760,16,0.167,151.9,4.82,0.0375,19.024
Alloy X,39.43056264112951,12.256353653805295,1.7629170754019787,5.591675348470373,4.032836635284477,4.780172118784867,2.8322812190975712,1.8794094767974858,0.2621580922203788,7.1857945977082265,7.22327702801757,5.853621557141113,5.436978959722002,1.47196159641916,850,273.0,vacuum,forged,1100,4.0,760,24,0.176,217.1,104.98,0.0544,42.103
Rene80,23.919350872440535,0.32358051298147833,2.143256983272201,8.159626235996695,12.538113239781309,11.342768692067425,12.617229613084433,11.904111001909776,3.7422750719521383,1.2374377831405416,7.991329041453142,1.2010754411095719,1.553050659540698,1.3267948512700491,700,219.2,air,forged,1065,4.0,740,2,0.41,97.1,28.5,0.0062,260.841
Rene88DT,43.66684528198854,1.8056822783974846,0.7784349802708164,2.8065976929968275,9.62806525009615,3.9300906017361137,9.794294577980466,1.0135953334456878,0.8494335565146428,3.9848086081402503,2.8937601736692886,5.018376389705713,7.359947512429138,6.470067762628882,750,356.2,vacuum,forged,980,2.0,650,16,0.447,26.8,114.05,0.0575,59.627
Rene88DT,57.11774707567274,4.949060385656005,0.7255958272461677,2.1073375245161357,1.4407703082851082,3.122705287947326,0.7288881910922596,0.20005325135979002,6.611362824592865,5.825131284542864,7.617863386038688,6.676414417336487,0.7503359371576457,2.126734298555913,650,176.5,air,powder,980,2.0,700,16,0.236,191.2,119.46,0.0581,119.885
Rene80,43.83347359320589,6.94860194907907,5.156971534980944,0.844694586431568,1.567004927271614,12.759883901404695,3.384701750112795,6.062445007183644,1.1534946621808932,0.8849869401829377,5.750394918396561,4.346151402877467,4.2881209891616745,3.0190738375302395,850,124.1,air,forged,1040,6.0,780,1,0.445,74.8,36.27,0.0558,270.606
IN939,42.422325751862786,1.1760388679962854,5.549415833300201,0.9986244239107817,2.136463021678432,3.2784915258440925,25.669005378495115,1.5447421184280836,1.510501411950179,4.997958549409047,4.426087040488952,3.5502085465173776,1.6819023800004007,1.0582351501182772,800,91.4,air,forged,1000,6.0,720,16,0.272,126.4,13.92,0.0278,556.426
Rene88DT,42.29118958294041,7.957480447855485,8.19732497598215,0.4374245238170701,2.129949575004152,2.3803356106562026,14.47080022667208,4.316039204523543,1.9918743031441195,0.10056335137136943,3.173792698319004,0.38471929773099894,6.849924480499298,5.31858172148411,700,202.8,air,single_crystal,1120,2.0,760,16,0.479,71.5,75.62,0.023,537.449
IN939,27.151092039896092,2.289324511178561,1.9264384097671676,18.836288975966546,11.14500735276525,11.558783490897838,1.4607826934841002,1.0404089155774008,0.17741869214125142,1.8199874084669216,10.01012876081273,1.846462978418068,8.785515325944207,1.9523604446838427,950,246.2,air,forged,1100,6.0,650,4,0.062,209.4,133.64,0.0424,27.626
MarM247,35.39058544005311,23.58246443737565,1.621317341453186,2.7265550995444534,2.0684748329792564,0.670452953406768,3.8868040563660897,2.7480762971777075,6.854357257903389,9.824876042826936,4.537397851259165,0.18896605570720615,5.570637856543267,0.32903447740383035,650,311.9,air,forged,1120,1.0,780,16,0.092,240.2,127.25,0.0191,51.615
IN718,48.788743095654326,5.460446862054543,7.722597132930628,5.351757321708937,1.1615460625552756,2.819118047905294,7.859352274221376,1.233791384546284,5.472510666107489,0.030379826935122957,0.011658101666455587,4.5501763776322095,4.5733132864790305,4.9646095596030175,800,203.0,air,cast,1040,2.0,720,2,0.438,27.9,18.45,0.0041,103.095
CM247LC,54.65874395157044,0.5274320998919512,1.1096517822776901,9.83985676858446,0.8201588952388709,4.81967032841057,3.1783237306598844,0.36516289667071555,1.4119069615191184,3.0889311916715263,8.042045155172227,5.1685972529109545,4.088692830763877,2.880826154657725,850,493.3,vacuum,forged,1100,1.0,760,16,0.362,69.8,144.75,0.0541,13.323
IN718,42.92785237918692,0.16140771130447878,1.322476662056312,3.1602301045665913,3.0254494652923727,0.2527493613353019,4.961151862454835,4.450692248753353,0.45367465234688475,15.99719866668272,0.583946245147459,10.766140833453822,0.0017281575529549083,11.935301649866005,850,202.5,air,powder,1000,8.0,720,2,0.33,59.5,40.33,0.0381,74.502
Rene88DT,44.72305363615163,7.3855661591374595,2.338169572694988,6.980348212604698,2.6756981084103533,0.3830561764570172,7.598338905164829,0.384989201309528,13.294631937668905,0.2724930354776294,3.39908358218372,6.686723079010856,2.602230366861076,1.2756180268673274,650,265.2,air,cast,1120,0.5,740,16,0.357,173.2,53.06,0.0124,74.15
CM247LC,50.86716164746981,1.9647480640332864,2.938482963733428,1.8786322294276465,1.2373397220976448,5.78942642417514,1.7279076927045043,2.3270280126869656,2.152523572056986,5.192588267152843,10.403330688158391,4.57546661271278,2.6559277711959917,6.28943633239462,900,123.4,air,cast,1000,1.0,780,2,0.515,115.7,23.21,0.0011,274.219
Alloy X,56.60322120372295,0.2955574743481274,0.4753214643334245,0.18272111431220553,2.884945536955686,8.262184237608917,1.7752000724471564,2.291516654766383,11.355056649046086,8.57206443542202,5.170280323050323,1.46699681934261,0.5884072910756288,0.07652672356848815,900,189.5,vacuum,cast,1000,8.0,650,16,0.378,122.2,57.29,0.0434,60.413
IN718,43.08144099990592,0.327379020215615,0.7248788190971903,0.9888196073425318,4.947934097660035,4.734804737644764,3.9608806557395715,1.4272781746817402,2.295786677653475,0.5033407296684709,1.2710022770807228,11.285025368596644,19.288011259208755,5.163417575504571,800,100.3,air,forged,1065,4.0,650,24,0.374,51.9,95.71,0.0512,395.786
IN718,34.8512387050358,4.541849232241272,0.1489685108527219,25.297204385499917,0.45977744028401185,5.064418961264985,1.2861369485526968,2.1954737235902684,4.5814550670707765,2.5309007372776184,1.272632577584834,1.7965171579207035,1.8438554726324108,14.129571080191983,800,315.0,air,forged,1100,6.0,780,2,0.43,112.5,76.41,0.0243,53.478
IN718,52.95092330462763,9.725409456558054,0.9981982924559257,1.3793872061813126,2.660196447096656,12.393477040228797,0.8249078863051031,0.7610345285847033,3.976156898397264,1.8885328700881332,4.909224183314493,3.507122212437206,3.332237787687009,0.6931918860377407,650,395.4,air,cast,1100,0.5,700,16,0.483,86.3,124.3,0.0049,52.3
IN738,54.315078127619145,6.3398066507162145,7.996666772321183,0.9853982673169694,0.44368699377001053,0.202248974024137,3.4530293700149586,4.629222945683872,1.7187014632866888,4.194176405390808,4.598361725927444,10.089732223896416,0.24711274959426216,0.7867773304378888,800,162.2,air,forged,1040,2.0,700,1,0.181,158.6,96.55,0.0389,122.81
IN939,52.594242843759616,1.5547576634516753,1.7211345818247112,4.0063269911517745,1.4534960783517896,0.36893602712118456,6.390093057565302,1.730577054742892,2.932474608215444,0.6651488108204104,7.9002526376210085,4.059709095402265,11.29119964527546,3.3316509046964824,800,234.5,air,powder,980,8.0,720,4,0.358,66.1,40.27,0.0178,62.971
IN939,54.136069877557844,8.243500406194661,3.183795412235555,10.067127727107666,1.446112168513056,1.6867273508905656,0.17249106903636457,3.296989625646687,4.7430817867460755,5.5036671343241395,0.6014838456872335,2.176396574644827,0.7212970017611305,4.021260019654208,850,87.0,air,forged,1000,4.0,740,4,0.342,159.5,84.06,0.0086,285.399
MarM247,34.19907742094171,2.7986531023168046,0.11082567577844767,3.1136080575777796,0.4030494200874387,19.268832652327088,4.047286767684601,1.352576130644132,3.784752153405037,0.364948556203435,7.341192138339143,11.839079052422585,9.468004651497216,1.908114220774571,800,432.6,air,forged,1000,6.0,720,4,0.117,103.8,10.56,0.0306,44.447
